0	1.040973773	67.88571429
1	0.637166095	78.28571429
2	0.51288888	81.38571429
3	0.467370976	82.41428571
4	0.425350396	83.81428571
5	0.417089381	84.78571429
6	0.369439435	85.78571429
7	0.352581946	86.31428571
8	0.359284167	86.8
9	0.337457485	87.42857143
10	0.297452206	88.2
11	0.275915631	88.68571429
12	0.276089394	89.34285714
13	0.259733843	89.75714286
14	0.251398049	90.28571429
15	0.25510803	90.37142857
16	0.231374541	91.12857143
17	0.223738058	91.28571429
18	0.219418161	90.94285714
19	0.210563764	91.67142857
20	0.207557268	91.77142857
21	0.198063509	92.52857143
22	0.185011481	92.92857143
23	0.199408551	92.1
24	0.2	93.02857143
25	0.243166895	91.98571429
26	0.241085466	92.47142857
27	0.185521142	92.98571429
28	0.180398668	93.3
29	0.166425997	93.87142857
30	0.150410548	93.81428571
31	0.164049078	94.05714286
32	0.156401414	93.98571429
33	0.15639389	94.24285714
34	0.14504167	94.52857143
35	0.143968536	94.68571429
36	0.152179844	94.4
37	0.143175301	94.3
38	0.144759698	94.38571429
39	0.131450325	95.24285714
40	0.126841886	95.17142857
41	0.134822532	94.88571429
42	0.126750435	95.12857143
43	0.126297493	95.15714286
44	0.118265782	95.7
45	0.126138893	95.51428571
46	0.116306664	95.61428571
47	0.119924619	95.71428571
48	0.156858584	95.08571429
49	0.18	94.98571429
50	0.158957506	95.05714286
51	0.176916528	94.91428571
52	0.149576398	94.85714286
53	0.107145659	95.9
54	0.122907635	95.88571429
55	0.126913427	95.5
56	0.110585296	96
57	0.118100791	95.64285714
58	0.126434835	95.67142857
59	0.117147086	96
60	0.106730306	96.05714286
61	0.09594235	96.48571429
62	0.102903369	96.45714286
63	0.10967913	95.92857143
64	0.092813819	96.68571429
65	0.100152733	96.8
66	0.097828639	96.54285714
67	0.111099626	96.47142857
68	0.139899469	96.02857143
69	0.180398668	93.3
70	0.166425997	93.87142857
71	0.150410548	93.81428571
72	0.164049078	94.05714286
73	0.156401414	93.98571429
74	0.15639389	94.24285714
75	0.14504167	94.52857143
76	0.143968536	94.68571429
77	0.152179844	94.4
78	0.143175301	94.3
79	0.144759698	94.38571429
80	0.131450325	95.24285714
81	0.126841886	95.17142857
82	0.134822532	94.88571429
83	0.126750435	95.12857143
84	0.126297493	95.15714286
85	0.118265782	95.7
86	0.126138893	95.51428571
87	0.116306664	95.61428571
88	0.119924619	95.71428571
89	0.156858584	95.08571429
90	0.15160054	94.98571429
91	0.158957506	95.05714286
92	0.176916528	94.91428571
93	0.149576398	94.85714286
94	0.107145659	95.9
95	0.122907635	95.88571429
96	0.126913427	95.5
97	0.110585296	96
98	0.118100791	95.64285714
99	0.158957506	95.67142857
100	0.176916528	96
101	0.1	96.05714286
102	0.107145659	96.48571429
103	0.122907635	96.45714286
104	0.126913427	95.92857143
105	0.110585296	96.68571429
106	0.100152733	96.8
107	0.097828639	96.54285714
108	0.111099626	96.47142857
109	0.139899469	96.02857143
110	0.1	93.3
111	0.166425997	93.87142857
112	0.150410548	93.81428571
113	0.164049078	94.05714286
114	0.156401414	93.98571429
115	0.18	94.24285714
116	0.14504167	94.52857143
117	0.143968536	94.68571429
118	0.152179844	94.4
119	0.143175301	94.3
120	0.144759698	94.38571429
121	0.131450325	95.24285714
122	0.126841886	95.17142857
123	0.134822532	94.88571429
124	0.126750435	95.12857143
125	0.126297493	95.15714286
126	0.118265782	95.7
127	0.126138893	95.51428571
128	0.116306664	95.61428571
129	0.119924619	95.71428571
130	0.156858584	95.08571429
131	0.15160054	94.98571429
132	0.158957506	95.05714286
133	0.176916528	94.91428571
134	0.149576398	94.85714286
135	0.107145659	95.9
136	0.122907635	95.88571429
137	0.126913427	95.5
138	0.110585296	96
139	0.118100791	95.64285714
140	0.126434835	95.67142857
141	0.117147086	96
142	0.106730306	96.05714286
143	0.09594235	96.48571429
144	0.102903369	96.45714286
145	0.10967913	95.92857143
146	0.092813819	96.68571429
147	0.100152733	96.8
148	0.097828639	96.54285714
149	0.111099626	96.47142857
150	0.139899469	96.02857143
151	0.11	93.3
152	0.166425997	93.87142857
153	0.150410548	93.81428571
154	0.164049078	94.05714286
155	0.156401414	93.98571429
156	0.158957506	94.24285714
157	0.176916528	94.52857143
158	0.149576398	94.68571429
159	0.107145659	94.4
160	0.122907635	94.3
161	0.126913427	94.38571429
162	0.110585296	95.24285714
163	0.126841886	95.17142857
164	0.134822532	94.88571429
165	0.126750435	95.12857143
166	0.126297493	95.15714286
167	0.118265782	95.7
168	0.126138893	95.51428571
169	0.116306664	95.61428571
170	0.119924619	95.71428571
171	0.156858584	95.08571429
172	0.15160054	94.98571429
173	0.158957506	95.05714286
174	0.176916528	94.91428571
175	0.149576398	94.85714286
176	0.107145659	95.9
177	0.122907635	95.88571429
178	0.126913427	95.5
179	0.110585296	96
180	0.118100791	95.64285714
181	0.17	95.67142857
182	0.117147086	96
183	0.106730306	96.05714286
184	0.09594235	96.48571429
185	0.102903369	96.45714286
186	0.10967913	95.92857143
187	0.092813819	96.68571429
188	0.100152733	96.8
189	0.097828639	96.54285714
190	0.111099626	96.47142857
191	0.139899469	96.02857143
192	0.180398668	93.3
193	0.18	93.87142857
194	0.150410548	93.81428571
195	0.164049078	94.05714286
196	0.156401414	93.98571429
197	0.15639389	94.24285714
198	0.14504167	94.52857143
199	0.143968536	94.68571429
